variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_1023	NA	0	0	0	0	0	1
ASV_1024	22.7635897248452	247	-4.55632486128085e-05	0.0934354874238329	245	0	1
ASV_1025	22.6792194131384	209	5.39676281597246e-05	0.611474470133373	209	0	1
ASV_1026	22.7471078891258	190	3.93755941498853e-05	0.444401453663623	187	0	1
ASV_1027	NA	0	0	0	0	0	1
ASV_1028	22.7237273225708	268	8.81273150807969e-06	0.0612439684255541	266	0	1
ASV_1029	23.0177036450401	10	0	0.00118461497546766	10	0	1
ASV_103	14.1802416488984	10398	0.00433992819939957	6.2240600540384	6474	0	0
ASV_1030	22.9330029038481	88	-7.72367114662999e-07	0.00951676284682967	87	0	1
ASV_1031	22.8214623210478	178	-1.74433206848754e-06	0.0619493721104782	176	0	1
ASV_1032	NA	0	0	0	0	0	1
ASV_1033	NA	0	0	0	0	0	1
ASV_1034	22.9196297695197	77	-1.44183710621712e-05	0.0676911814588991	77	0	1
ASV_1035	NA	0	0	0	0	0	1
ASV_1036	22.5377036450401	419	1.42739119392736e-06	0.0550049794199345	410	0	1
ASV_1037	22.8170387247436	161	1.85182983245917e-05	0.0651271621975143	161	0	1
ASV_1038	NA	0	0	0	0	0	1
ASV_1039	22.8140612854097	208	-1.86895724929682e-05	0.0361663992049649	207	0	1
ASV_104	10.7633354858361	20359	0.0268693936506766	15.330081531448	8700	0	0
ASV_1040	NA	0	0	0	0	0	1
ASV_1041	NA	0	0	0	0	0	1
ASV_1042	22.1900250583816	686	4.26003296241788e-05	0.147953844225141	663	0	1
